,Train Loss,Validation Loss
105,0.03158430755138397,0.018262255936861038
106,0.039540037512779236,0.009191188029944897
107,0.06082938238978386,0.031406983733177185
108,0.02494928240776062,0.03280497342348099
109,0.014296729117631912,0.036812081933021545
110,0.06475314497947693,0.03888392820954323
111,0.01691167615354061,0.007030528038740158
112,0.026195205748081207,0.01019299402832985
113,0.006564666982740164,0.004572810605168343
114,0.01065087877213955,0.020091142505407333
115,0.022480813786387444,0.016689559444785118
116,0.013298793695867062,0.008544310927391052
117,0.03169000893831253,0.017106978222727776
118,0.014628292992711067,0.03620978444814682
119,0.02988104335963726,0.008525154553353786
120,0.010205013677477837,0.07814876735210419
121,0.03468940407037735,0.004245416726917028
122,0.016724813729524612,0.00725039467215538
123,0.024717018008232117,0.049969833344221115
124,0.025746401399374008,0.018475819379091263
125,0.010272884741425514,0.04363662004470825
126,0.03430505096912384,0.028929229825735092
127,0.019688479602336884,0.0019602556712925434
128,0.01206427626311779,0.018091917037963867
129,0.05456967279314995,0.004308364819735289
130,0.012214776128530502,0.00623891968280077
131,0.019535347819328308,0.008179642260074615
132,0.0025480049662292004,0.0033909042831510305
133,0.021672774106264114,0.01226128451526165
134,0.016258805990219116,0.019418520852923393
135,0.04493754357099533,0.013027842156589031
136,0.01251479983329773,0.02212478220462799
137,0.045936353504657745,0.031297292560338974
138,0.015575280413031578,0.007655633147805929
139,0.01665390282869339,0.03132963180541992
140,0.00967613235116005,0.016210008412599564
141,0.010756852105259895,0.006752893328666687
142,0.04092938080430031,0.009836465120315552
143,0.01385230477899313,0.03592608496546745
144,0.01425113808363676,0.06274773180484772
145,0.050165556371212006,0.014339449815452099
146,0.00957920029759407,0.03424885496497154
147,0.02268892154097557,0.01979459635913372
148,0.009464669972658157,0.014859109185636044
149,0.02482946217060089,0.04691416770219803
150,0.019300494343042374,0.03891660273075104
151,0.05759158357977867,0.04953119903802872
152,0.0391572080552578,0.016090597957372665
153,0.01791885308921337,0.01651088334619999
154,0.016680659726262093,0.00379195692948997
155,0.022704239934682846,0.006191988475620747
156,0.03419189900159836,0.041206635534763336
157,0.006387901958078146,0.06348297744989395
158,0.02093476615846157,0.005452287849038839
159,0.012136047706007957,0.021745389327406883
160,0.041153356432914734,0.011778171174228191
161,0.01710548810660839,0.011652866378426552
162,0.014970919117331505,0.003434051526710391
163,0.010475961491465569,0.009560360573232174
164,0.030026784166693687,0.05683693289756775
165,0.030037444084882736,0.04191719740629196
166,0.07161055505275726,0.006771438755095005
167,0.02249651961028576,0.028154578059911728
168,0.011297691613435745,0.043916910886764526
169,0.018456969410181046,0.00616949750110507
170,0.024487821385264397,0.001910029910504818
171,0.015886906534433365,0.026526330038905144
172,0.017533069476485252,0.005195605102926493
173,0.020962711423635483,0.06515579670667648
174,0.028181463479995728,0.006963907741010189
175,0.01571161299943924,0.025146186351776123
176,0.01032673567533493,0.013638596050441265
177,0.014964146539568901,0.05167337507009506
178,0.020717546343803406,0.046172477304935455
179,0.01819774881005287,0.003027499420568347
180,0.046257779002189636,0.0737944021821022
181,0.03720565512776375,0.050855159759521484
182,0.020371336489915848,0.05886857956647873
183,0.03376749902963638,0.07043325155973434
184,0.011246776208281517,0.013828775845468044
185,0.01590966247022152,0.04276612401008606
186,0.019256729632616043,0.030861034989356995
187,0.007062881253659725,0.018605966120958328
188,0.009090421721339226,0.014581665396690369
189,0.03786733001470566,0.013006835244596004
190,0.014407970011234283,0.010776246897876263
191,0.023742172867059708,0.0806511864066124
192,0.016918381676077843,0.027807433158159256
193,0.01474594883620739,0.00976733211427927
194,0.027763597667217255,0.061110854148864746
195,0.01640213280916214,0.00795588456094265
196,0.019203677773475647,0.0023917776998132467
197,0.02027948573231697,0.01269496139138937
198,0.016206666827201843,0.01642228476703167
199,0.007879288867115974,0.009176772087812424
200,0.014523501507937908,0.060596853494644165
201,0.010777102783322334,0.03095666877925396
202,0.014251316897571087,0.016033459454774857
203,0.012670736759901047,0.0023745205253362656
204,0.01655903086066246,0.004251523874700069
205,0.0287855826318264,0.0010066181421279907
206,0.022481221705675125,0.02966880425810814
207,0.013867855072021484,0.015167217701673508
208,0.015083618462085724,0.014771334826946259
209,0.05690408870577812,0.010844524018466473
210,0.009758592583239079,0.02251141518354416
211,0.0265797208994627,0.0289684496819973
212,0.04402431473135948,0.022849252447485924
213,0.01925414428114891,0.06632299721240997
214,0.014310154132544994,0.02947210520505905
215,0.01578858681023121,0.02921166643500328
216,0.00916135124862194,0.052503667771816254
217,0.011335022747516632,0.04556162282824516
218,0.006452924571931362,0.03274793550372124
219,0.008933130651712418,0.019131217151880264
220,0.05614236742258072,0.09794217348098755
221,0.03248532861471176,0.012677138671278954
222,0.022680647671222687,0.07207928597927094
223,0.034145042300224304,0.029725736007094383
224,0.008013367652893066,0.013848262839019299
225,0.016506172716617584,0.08984130620956421
226,0.011034096591174603,0.006305701564997435
227,0.01862855814397335,0.05351128429174423
228,0.017996838316321373,0.003725581569597125
229,0.0508405975997448,0.00034050559042952955
230,0.005313383415341377,0.012125561945140362
231,0.016583681106567383,0.02450057491660118
232,0.01221819594502449,0.01180545799434185
233,0.024973560124635696,0.017085082828998566
234,0.01035695243626833,0.005411374382674694
235,0.0031444611959159374,0.012779544107615948
236,0.014707516878843307,0.04867368936538696
237,0.04252047464251518,0.010034598410129547
238,0.009107541292905807,0.02164563164114952
239,0.05210142582654953,0.020523885264992714
240,0.007825179025530815,0.0116808470338583
241,0.007407791912555695,0.03915909677743912
242,0.027524050325155258,0.012559456750750542
243,0.023647716268897057,0.02392597496509552
244,0.007073651067912579,0.00598849356174469
245,0.044665440917015076,0.06325734406709671
246,0.01024697907269001,0.01625877432525158
247,0.0070260572247207165,0.05221986025571823
248,0.013913769274950027,0.007687409874051809
249,0.018034731969237328,0.009433114901185036
250,0.012644900009036064,0.008703155443072319
251,0.05411384627223015,0.059550367295742035
252,0.01781434193253517,0.03493991494178772
253,0.02737889438867569,0.047402895987033844
254,0.012981477193534374,0.020898839458823204
255,0.02063900977373123,0.0016614715568721294
256,0.01705671288073063,0.04757236689329147
257,0.003214857541024685,0.0012450434733182192
258,0.014524206519126892,0.006925438530743122
259,0.011749351397156715,0.011088120751082897
260,0.007281647529453039,0.007225087843835354
261,0.00026528671151027083,0.019622474908828735
262,0.019826283678412437,0.02917911484837532
263,0.017472926527261734,0.007577555254101753
264,0.010016851127147675,0.011051262728869915
265,0.006155732553452253,0.01743730902671814
266,0.020145444199442863,0.0020797783508896828
267,0.018619436770677567,0.007688665296882391
268,0.015270198695361614,0.016799595206975937
269,0.006651697214692831,0.00604464253410697
270,0.021378090605139732,0.010084077715873718
271,0.014677369967103004,0.06060585379600525
272,0.008080964908003807,0.0065306308679282665
273,0.011972214095294476,0.0009583471110090613
274,0.008091876283288002,0.028356920927762985
275,0.04083582013845444,0.009186606854200363
276,0.007003642152994871,0.02102380245923996
277,0.0307124312967062,0.007872335612773895
278,0.013005516491830349,0.006301108747720718
279,0.01095783244818449,0.036822617053985596
280,0.01817535236477852,0.033253688365221024
281,0.005611619912087917,0.022924989461898804
282,0.006828209385275841,0.01918655075132847
283,0.009871261194348335,0.006491278763860464
284,0.012906122952699661,0.004920594394207001
285,0.01255485787987709,0.005725065246224403
286,0.008323468267917633,0.004559332504868507
287,0.002971319481730461,0.0038612724747508764
288,0.008343398571014404,0.01772458478808403
289,0.007069335784763098,0.032391853630542755
290,0.010461758822202682,0.004746162332594395
291,0.002549439202994108,0.005069855134934187
292,0.016666756942868233,0.015025731176137924
293,0.006022036075592041,0.006547012832015753
294,0.002575154881924391,0.021814657375216484
295,0.011891340836882591,0.00429900735616684
296,0.010644964873790741,0.0031698017846792936
297,0.01609197072684765,0.005001311656087637
298,0.0012703693937510252,0.006395496428012848
299,0.011031502857804298,0.021536774933338165
300,0.005419224500656128,0.004521504510194063
301,0.002520957961678505,0.006833896040916443
302,0.022352755069732666,0.005850685760378838
303,0.003343178890645504,0.00854420755058527
304,0.05375789850950241,0.004022187553346157
305,0.0024930122308433056,0.003187438240274787
306,0.008537057787179947,0.003957975655794144
307,0.0019177310168743134,0.0045785377733409405
308,0.010147742927074432,0.011632349342107773
309,0.006490971427410841,0.0024306736886501312
310,0.006238527595996857,0.004485279321670532
311,0.004555526189506054,0.001104645081795752
312,0.005657447036355734,0.0041133807972073555
313,0.011523152701556683,0.0020629155915230513
314,0.0025497698225080967,0.006344488821923733
315,0.016921818256378174,0.0022236877121031284
316,0.005129481200128794,0.006146535277366638
317,0.011123588308691978,0.0033279573544859886
318,0.007530724164098501,0.00031986954854801297
319,0.009945843368768692,0.001663820818066597
320,0.00413033552467823,0.002271698322147131
321,0.0030886686872690916,0.0016742799198254943
322,0.0025714782532304525,0.0022688768804073334
323,0.004635380581021309,0.010559523478150368
324,0.010025477036833763,0.007924743928015232
325,0.010011786594986916,0.0030455724336206913
326,0.00540485605597496,0.0012320582754909992
327,0.0009091552346944809,0.004390845075249672
328,0.007942043244838715,0.0019262977875769138
329,0.006214938126504421,0.007097199559211731
330,0.0029671217780560255,0.0015174008440226316
331,0.002358166268095374,0.0071578314527869225
332,0.005360693670809269,0.07490891218185425
333,0.011994964443147182,0.01465224102139473
334,0.001399305067025125,0.002057492733001709
335,0.0018508939538151026,0.0006011754157952964
336,0.0035425524692982435,0.002311813412234187
337,0.00703186821192503,0.0011482725385576487
338,0.006191668566316366,0.0016235427465289831
339,0.02220812253654003,0.010884180665016174
340,0.003171879332512617,0.001247089821845293
341,0.044783979654312134,0.0006161066121421754
342,0.024024758487939835,0.0022340319119393826
343,0.012206492945551872,0.05062444135546684
344,0.0066178711131215096,0.0015517515130341053
345,0.0027733524329960346,0.0015222569927573204
346,0.005390677135437727,0.004750888794660568
347,0.007683197036385536,0.0025398749858140945
348,0.01867232657968998,0.005945376120507717
349,0.009390794672071934,0.002271960023790598
350,0.01838410645723343,0.003274810267612338
351,0.02020537108182907,0.003773309988901019
352,0.0061136758886277676,0.005351938307285309
353,0.006841960363090038,0.0033132503740489483
354,0.002466874895617366,0.0038376476150006056
355,0.005834407173097134,0.003378957975655794
356,0.006122691091150045,0.002534544328227639
357,0.009342650882899761,0.001708279363811016
358,0.008299625478684902,0.0004402365884743631
359,0.02132405899465084,0.0006973542040213943
360,0.006440041121095419,0.0055793276987969875
361,0.0021530254743993282,0.001608917722478509
362,0.0017187398625537753,0.0031651812605559826
363,0.003225510474294424,0.0013586300192400813
364,0.009852857328951359,0.0013868276728317142
365,0.016134344041347504,0.0013739651767536998
366,0.02451811544597149,0.009518442675471306
367,0.002602972788736224,0.002803945913910866
368,0.004782566800713539,0.00017852868768386543
369,0.006802837364375591,0.0004859809414483607
370,0.015966057777404785,0.002335121389478445
371,0.005325437989085913,0.0009284069528803229
372,0.0012305958662182093,8.366625115741044e-05
373,0.0030973281245678663,0.0033470604103058577
374,0.014218127354979515,0.0049070133827626705
375,0.00522977439686656,0.03644470497965813
376,0.018802795559167862,0.002232021652162075
377,0.00564023619517684,0.0012143016792833805
378,0.012050233781337738,0.004311607219278812
379,0.004301826469600201,0.0004024286463391036
380,0.0021825702860951424,0.0023994098883122206
381,0.00499277887865901,0.004352130927145481
382,0.005921195261180401,0.0008889987366273999
383,0.003928266000002623,0.004655287601053715
384,0.006069136317819357,0.0035457031335681677
385,0.0033935019746422768,0.0009602921782061458
386,0.002814333885908127,0.006788840051740408
387,0.006344008259475231,0.018414650112390518
388,0.004598537459969521,0.00036112091038376093
389,0.010137349367141724,0.004949592053890228
390,0.004225293640047312,0.04272265359759331
391,0.0014008989091962576,0.002362237311899662
392,0.0018321219831705093,0.00037373750819824636
393,0.00262249237857759,0.0015192654682323337
394,0.002715115435421467,0.016989732161164284
395,0.003606732003390789,0.004617593251168728
396,0.006873887963593006,0.003072203602641821
397,0.0005846385029144585,0.0012974082492291927
398,0.002675167052075267,0.004031013231724501
399,0.03154218941926956,0.005280388053506613
400,0.005257055163383484,0.0087205171585083
401,0.0033612779807299376,0.0001724796020425856
402,0.005343923345208168,0.004449028521776199
403,0.00180291838478297,0.0024424558505415916
404,0.004787120968103409,0.0014557417016476393
405,0.0035236659459769726,0.00023902305110823363
406,0.00915529765188694,0.01434159092605114
407,0.005135254003107548,0.00038551140460185707
408,0.006087578367441893,0.002872767625376582
409,0.001014468725770712,0.006560309790074825
410,0.005001358222216368,0.010346722789108753
411,0.003708255011588335,0.00029217934934422374
412,0.006492476910352707,0.0007223911816254258
413,0.00199758424423635,0.0007345180492848158
414,0.0018828775500878692,0.016855455935001373
415,0.004378807730972767,0.00497113261371851
416,0.0008517837850376964,0.010332582518458366
417,0.011317841708660126,0.0006347405142150819
418,0.003096421016380191,0.002269277349114418
419,0.0015138366725295782,0.0007018360192887485
420,0.01459822990000248,0.0011160055873915553
421,0.003025426296517253,0.0003763711720239371
422,0.0053368560038506985,0.0012309865560382605
423,0.002964339219033718,0.0043733809143304825
424,0.006345916073769331,0.0032251111697405577
425,0.0031194528564810753,0.0022162459790706635
426,0.002023078966885805,0.003194934455677867
427,0.008609376847743988,0.0015849437331780791
428,0.001965033356100321,0.005428550764918327
429,0.0063232965767383575,0.01794324815273285
430,0.0070465337485075,0.0035927663557231426
431,0.005419410765171051,0.0021003815345466137
432,0.002336511155590415,0.009502076543867588
433,0.0015806099399924278,0.0010669585317373276
434,0.0012600268237292767,0.0023700573947280645
435,0.006279220338910818,0.003990120254456997
436,0.01458266656845808,0.0003478439466562122
437,0.010630816221237183,0.0001610084145795554
438,0.0033896472305059433,0.0017177159897983074
439,0.004116905853152275,0.0009917002171278
440,0.0041502369567751884,0.00022406256175599992
441,0.0030331206507980824,0.0014855446061119437
442,0.022046566009521484,0.015392928384244442
443,0.005595765542238951,0.009778071194887161
444,0.006485050078481436,0.00032936930074356496
445,0.005897750612348318,0.0004844825598411262
446,0.0016056932508945465,0.0033079020213335752
447,0.0035853921435773373,0.0020899688825011253
448,0.04515935480594635,0.0022025019861757755
449,0.0011566609609872103,0.0006414371891878545
450,0.004063747823238373,0.002663704566657543
451,0.009688327088952065,0.003503345651552081
452,0.0014904034323990345,0.011066591367125511
453,0.0019912575371563435,0.006224458571523428
454,0.006112325005233288,0.003938731271773577
455,0.005019351840019226,0.005604807287454605
456,0.0014762262580916286,0.0005111646605655551
457,0.00314087001606822,0.0066487169824540615
458,0.004923898261040449,0.001044893404468894
459,0.0020033197943121195,0.005661580711603165
460,0.007906312122941017,0.0005698593449778855
461,0.0018970913952216506,0.0015116727445274591
462,0.010502679273486137,0.00014420475054066628
463,0.0016419263556599617,0.0006900589796714485
464,0.002433702815324068,0.0019180786330252886
465,0.00543172424659133,0.034919340163469315
466,0.025763368234038353,0.00020064925774931908
467,0.003095499239861965,0.012618225067853928
468,0.0034927143715322018,0.0055197738111019135
469,0.005611068569123745,0.004458979703485966
470,0.003857187693938613,0.00391335878521204
471,0.006443928927183151,0.0008532159845344722
472,0.0009990092366933823,0.01066898088902235
473,0.004488665144890547,0.005877932067960501
474,0.0035218491684645414,0.0014875325141474605
475,0.001451406511478126,0.0010346753988415003
476,0.0017037609359249473,0.00040535020525567234
477,0.003285949118435383,0.0003627592232078314
478,0.0035161334089934826,0.0006989798857830465
479,0.0009801920969039202,0.0009153636638075113
480,0.003184364642947912,0.004254828207194805
481,0.0018256757175549865,0.001599490991793573
482,0.010367914102971554,0.003131324425339699
483,0.003668182296678424,0.001112367957830429
484,0.01901821605861187,0.0023752455599606037
485,0.0032379822805523872,0.0023370913695544004
486,0.0016981009393930435,0.003788798116147518
487,0.0036160158924758434,0.004014948382973671
488,0.0015071078669279814,0.003232161281630397
489,0.012478776276111603,0.0011587354820221663
490,0.012190738692879677,0.00020273102563805878
491,0.00010822354670381173,0.0010301588336005807
492,0.002485671080648899,0.0011214306578040123
493,0.0028737084940075874,0.01169956661760807
494,0.037320077419281006,0.004792077001184225
495,0.007484882138669491,0.01122981682419777
496,0.0030523687601089478,0.0005009822198189795
497,0.001482177758589387,0.01112295687198639
498,0.0013316142139956355,0.00028579591889865696
499,0.001713569974526763,0.0023666464257985353
